0;;
2;;
72;;
109;;
56;;
29;;
55;;
2;;
22;;
81;;
0;;
55;;
0;;
4;;
22;;
59;;
32;;
24;;
0;;
49;;
57;;
25;;
24;;
24;;
26;;
0;;
22;;
2;;
51;;
96;;
25;;
2;;
24;;
26;;
4;;
4;;
72;;
0;;
26;;
4;;
47;;
25;;
89;;
0;;
29;;
25;;
40;;
50;;
0;;
24;;
87;;
4;;
0;;
49;;
0;;
51;;
24;;
2;;
4;;
50;;
0;;
26;;
25;;
27;;
24;;
2;;
2;;
0;;
27;;
64;;
4;;
25;;
22;;
4;;
49;;
40;;
25;;
4;;
0;;
51;;
26;;
25;;
60;;
0;;
25;;
24;;
37;;
0;;
32;;
51;;
0;;
0;;
26;;
22;;
22;;
85;;
27;;
47;;
54;;
29;;
74;;
47;;
0;;
60;;
29;;
50;;
22;;
25;;
2;;
26;;
0;;
2;;
2;;
2;;
83;;
76;;
26;;
4;;
30;;
76;;
4;;
52;;
2;;
50;;
24;;
27;;
0;;
4;;
47;;
24;;
50;;
37;;
25;;
24;;
4;;
24;;
0;;
4;;
24;;
0;;
51;;
58;;
26;;
25;;
0;;
54;;
49;;
85;;
49;;
29;;
25;;
24;;
2;;
22;;
2;;
25;;
26;;
2;;
24;;
51;;
54;;
59;;
24;;
27;;
22;;
25;;
62;;
49;;
25;;
24;;
80;;
25;;
72;;
34;;
22;;
54;;
54;;
49;;
25;;
0;;
26;;
0;;
22;;
81;;
22;;
29;;
25;;
24;;
22;;
24;;
59;;
27;;
51;;
72;;
4;;
22;;
0;;
24;;
65;;
26;;
24;;
2;;
51;;
26;;
0;;
25;;
2;;
72;;
4;;
30;;
4;;
24;;
51;;
24;;
25;;
27;;
55;;
29;;
26;;
49;;
25;;
0;;
25;;
25;;
4;;
25;;
55;;
0;;
2;;
30;;
2;;
29;;
22;;
4;;
4;;
2;;
26;;
50;;
29;;
76;;
2;;
25;;
49;;
24;;
47;;
25;;
50;;
30;;
53;;
26;;
61;;
24;;
25;;
25;;
25;;
37;;
4;;
26;;
2;;
24;;
24;;
26;;
79;;
47;;
25;;
4;;
50;;
49;;
25;;
4;;
2;;
24;;
25;;
22;;
27;;
25;;
81;;
26;;
74;;
51;;
80;;
74;;
53;;
24;;
28;;
0;;
2;;
2;;
25;;
52;;
0;;
26;;
22;;
52;;
67;;
0;;
60;;
25;;
4;;
62;;
2;;
27;;
0;;
24;;
57;;
0;;
24;;
2;;
62;;
0;;
52;;
0;;
47;;
2;;
22;;
34;;
2;;
0;;
0;;
2;;
2;;
4;;
47;;
4;;
27;;
22;;
4;;
49;;
28;;
27;;
4;;
27;;
55;;
54;;
89;;
25;;
29;;
24;;
70;;
24;;
80;;
51;;
52;;
2;;
50;;
74;;
87;;
60;;
60;;
60;;
60;;
55;;
2;;
2;;
24;;
4;;
50;;
22;;
24;;
47;;
29;;
52;;
2;;
26;;
25;;
25;;
49;;
79;;
51;;
0;;
26;;
2;;
27;;
29;;
24;;
27;;
32;;
0;;
4;;
26;;
25;;
27;;
2;;
24;;
29;;
24;;
62;;
49;;
70;;
52;;
4;;
24;;
34;;
47;;
27;;
27;;
0;;
70;;
59;;
49;;
27;;
0;;
26;;
101;;
2;;
22;;
50;;
0;;
25;;
25;;
60;;
24;;
26;;
47;;
0;;
30;;
52;;
22;;
52;;
52;;
0;;
2;;
24;;
24;;
22;;
49;;
72;;
27;;
0;;
50;;
25;;
52;;
32;;
26;;
0;;
24;;
22;;
0;;
29;;
22;;
0;;
55;;
51;;
50;;
0;;
79;;
53;;
0;;
0;;
60;;
0;;
26;;
22;;
62;;
26;;
0;;
0;;
35;;
0;;
54;;
27;;
51;;
87;;
0;;
55;;
24;;
22;;
2;;
24;;
34;;
50;;
79;;
49;;
2;;
51;;
0;;
84;;
24;;
27;;
26;;
32;;
22;;
25;;
47;;
25;;
24;;
2;;
0;;
25;;
29;;
0;;
56;;
59;;
26;;
25;;
29;;
47;;
77;;
54;;
28;;
29;;
77;;
49;;
22;;
49;;
50;;
4;;
59;;
51;;
22;;
76;;
26;;
2;;
27;;
22;;
51;;
2;;
29;;
69;;
24;;
35;;
64;;
22;;
24;;
2;;
52;;
49;;
24;;
22;;
0;;
76;;
47;;
24;;
25;;
25;;
35;;
28;;
22;;
4;;
49;;
59;;
25;;
47;;
4;;
72;;
26;;
2;;
49;;
26;;
51;;
24;;
25;;
4;;
29;;
51;;
22;;
49;;
67;;
25;;
2;;
26;;
26;;
24;;
22;;
54;;
24;;
92;;
29;;
49;;
49;;
22;;
47;;
49;;
28;;
22;;
27;;
27;;
22;;
82;;
53;;
25;;
27;;
29;;
51;;
52;;
2;;
0;;
4;;
22;;
51;;
24;;
87;;
77;;
0;;
4;;
26;;
0;;
28;;
49;;
24;;
0;;
27;;
72;;
50;;
22;;
2;;
51;;
27;;
49;;
69;;
