4425;;Media (ms)
5599;;3282,8751
4174;;15,7% in meno
3408;;
2818;;
3498;;
2973;;
2711;;
3080;;
2426;;
3680;;
3685;;
2829;;
2808;;
2403;;
4492;;
4264;;
3894;;
3146;;
2500;;
3957;;
3340;;
2894;;
3121;;
3335;;
2761;;
3500;;
4438;;
3850;;
3433;;
2441;;
3577;;
3305;;
2486;;
2373;;
4546;;
4230;;
4177;;
3063;;
3646;;
2502;;
3748;;
3709;;
3440;;
3800;;
2827;;
3619;;
3319;;
2594;;
4476;;
4211;;
3711;;
3305;;
3587;;
2768;;
3659;;
3121;;
2647;;
3565;;
3860;;
2927;;
3797;;
3237;;
2696;;
3555;;
2892;;
2692;;
2619;;
4390;;
2847;;
3640;;
3912;;
3900;;
3324;;
4583;;
2331;;
2913;;
3565;;
2618;;
3520;;
3584;;
3489;;
4271;;
3377;;
2934;;
4894;;
2890;;
3296;;
3397;;
2475;;
3877;;
3702;;
3885;;
2560;;
2647;;
3780;;
3596;;
3398;;
3702;;
3474;;
2562;;
2418;;
4022;;
3689;;
3835;;
2380;;
3686;;
3300;;
3958;;
3015;;
3085;;
2880;;
2700;;
2945;;
2764;;
3018;;
3871;;
3407;;
3108;;
3086;;
3111;;
3021;;
3767;;
3434;;
3425;;
2636;;
2916;;
3503;;
3503;;
3522;;
3293;;
2566;;
3457;;
2402;;
3984;;
3617;;
3431;;
3725;;
4287;;
4051;;
3499;;
2750;;
5269;;
3761;;
3089;;
2979;;
2648;;
2995;;
3499;;
2457;;
2693;;
3275;;
2438;;
3562;;
2767;;
3540;;
3369;;
3867;;
3509;;
2436;;
3606;;
3469;;
2960;;
3426;;
3229;;
2559;;
3130;;
3480;;
2918;;
2609;;
3276;;
2638;;
3531;;
2794;;
3740;;
2312;;
3694;;
3344;;
4698;;
3743;;
3089;;
4978;;
3668;;
2637;;
2783;;
2695;;
2899;;
3053;;
2493;;
3719;;
3323;;
3536;;
3646;;
3779;;
3687;;
2774;;
2699;;
3528;;
2557;;
3485;;
3753;;
2682;;
2590;;
2629;;
2448;;
2299;;
3533;;
3496;;
3536;;
4434;;
3587;;
3434;;
3615;;
3610;;
3914;;
2299;;
3143;;
2361;;
2639;;
2631;;
2945;;
2714;;
2700;;
3867;;
3483;;
3778;;
3600;;
3575;;
3525;;
2603;;
3323;;
3680;;
2736;;
2650;;
3144;;
2909;;
2464;;
3455;;
3127;;
3602;;
2915;;
2844;;
2418;;
3148;;
2749;;
2814;;
3722;;
2731;;
2620;;
2492;;
3227;;
3691;;
3837;;
2987;;
3277;;
2849;;
3530;;
3196;;
2877;;
3871;;
2684;;
3141;;
2403;;
2846;;
2902;;
2389;;
2842;;
3651;;
3102;;
3205;;
3741;;
4379;;
4676;;
2513;;
2563;;
2547;;
3866;;
3597;;
3576;;
3136;;
2987;;
3632;;
2550;;
2577;;
3380;;
3595;;
4410;;
2825;;
3768;;
3589;;
3587;;
3663;;
3433;;
4071;;
3786;;
2377;;
2679;;
3084;;
3696;;
2744;;
3136;;
3320;;
3602;;
3908;;
2769;;
3709;;
2318;;
3953;;
2655;;
2318;;
3877;;
4311;;
2547;;
3229;;
3374;;
2704;;
2976;;
2614;;
4114;;
3320;;
3722;;
3681;;
4151;;
3813;;
2615;;
3362;;
3992;;
3766;;
3702;;
2273;;
3568;;
4501;;
3581;;
2261;;
3543;;
3860;;
2676;;
2630;;
3533;;
3593;;
3694;;
2416;;
3721;;
2428;;
2409;;
3774;;
3404;;
3332;;
3025;;
3901;;
3094;;
3764;;
2931;;
3814;;
4092;;
2819;;
3911;;
3944;;
3256;;
2929;;
2705;;
3476;;
2659;;
2464;;
3525;;
2617;;
3647;;
3529;;
3541;;
4644;;
3246;;
3761;;
2712;;
3950;;
2738;;
3837;;
2622;;
2794;;
4376;;
3642;;
3900;;
3256;;
4113;;
4136;;
3124;;
2542;;
2401;;
2560;;
2708;;
2932;;
2467;;
2828;;
2965;;
3556;;
3100;;
3582;;
3713;;
3286;;
2296;;
2727;;
2870;;
3066;;
2464;;
2581;;
2810;;
3828;;
3160;;
3574;;
3555;;
3626;;
2461;;
2801;;
3271;;
3792;;
2791;;
2861;;
3307;;
2505;;
3316;;
5009;;
3883;;
3172;;
3517;;
3101;;
3060;;
3787;;
3409;;
3180;;
2905;;
3982;;
3721;;
2547;;
3647;;
3418;;
4044;;
3910;;
2778;;
3780;;
3454;;
2711;;
3445;;
3840;;
2596;;
2345;;
3590;;
2262;;
3231;;
2666;;
3538;;
3237;;
2691;;
2214;;
3641;;
2959;;
3781;;
2557;;
2845;;
3876;;
2617;;
2686;;
3725;;
2663;;
2758;;
3720;;
2871;;
2859;;
3392;;
2545;;
2522;;
3379;;
3647;;
3795;;
2229;;
2722;;
3468;;
3768;;
3397;;
3538;;
3956;;
3697;;
4196;;
3315;;
2714;;
3497;;
2652;;
3751;;
3545;;
3616;;
3759;;
3222;;
3975;;
3251;;
3674;;
3465;;
3145;;
3591;;
3554;;
3407;;
2379;;
2408;;
2780;;
3005;;
2649;;
4032;;
2874;;
3911;;
3597;;
3702;;
3471;;
3644;;
3773;;
3510;;
2598;;
3878;;
2516;;
3845;;
3478;;
2490;;
3960;;
3064;;
2409;;
2308;;
3684;;
3785;;
3885;;
2697;;
3318;;
3508;;
3204;;
3231;;
3566;;
2712;;
3042;;
3065;;
3014;;
2755;;
2866;;
2793;;
3382;;
2966;;
3053;;
4111;;
4000;;
3794;;
4237;;
4403;;
3875;;
2811;;
2596;;
2945;;
2675;;
4578;;
3073;;
3452;;
3826;;
2664;;
3480;;
2289;;
3193;;
3273;;
4472;;
2358;;
2452;;
3561;;
3838;;
3653;;
2588;;
2781;;
3775;;
2273;;
3000;;
2434;;
3380;;
3310;;
2701;;
2368;;
3426;;
