2234;;
1485;;
1656;;
1672;;
1391;;
1703;;
1531;;
1656;;
1640;;
1547;;
1485;;
1968;;
1516;;
1360;;
1578;;
1469;;
1547;;
1656;;
1469;;
1515;;
1640;;
1578;;
1454;;
1547;;
1734;;
1328;;
1531;;
1468;;
1421;;
1406;;
1578;;
1609;;
1750;;
1453;;
1454;;
1532;;
1578;;
1703;;
1562;;
1526;;
1531;;
1453;;
1453;;
1531;;
1719;;
1515;;
1594;;
1515;;
1515;;
1578;;
1610;;
1625;;
1641;;
1531;;
1500;;
1578;;
1656;;
1531;;
1562;;
1578;;
1516;;
1594;;
1547;;
1562;;
1422;;
1484;;
1484;;
1656;;
1515;;
1531;;
1485;;
1531;;
1688;;
1672;;
1625;;
1531;;
1469;;
1531;;
1515;;
1735;;
1563;;
1610;;
1500;;
1469;;
1641;;
1539;;
1625;;
1938;;
1672;;
1562;;
1547;;
1750;;
1500;;
1672;;
1437;;
1625;;
1719;;
1546;;
1562;;
1641;;
1625;;
1563;;
1641;;
1438;;
1557;;
1469;;
1625;;
1578;;
1594;;
1438;;
1531;;
1625;;
1547;;
1734;;
1625;;
1875;;
1641;;
1719;;
1563;;
1594;;
1688;;
1594;;
1656;;
1515;;
1718;;
1500;;
1531;;
1578;;
1656;;
1687;;
1500;;
1562;;
1546;;
1610;;
1500;;
1515;;
1515;;
1625;;
1687;;
1500;;
1672;;
1485;;
1422;;
1750;;
1844;;
1593;;
1547;;
1671;;
1563;;
1453;;
1594;;
2984;;
2047;;
1688;;
1609;;
1750;;
1453;;
1500;;
1547;;
1469;;
1719;;
1672;;
1562;;
1657;;
1593;;
1610;;
1562;;
1703;;
1531;;
1719;;
1593;;
1547;;
1578;;
1547;;
1719;;
1609;;
1609;;
1484;;
1750;;
1781;;
1531;;
1516;;
1485;;
1547;;
1781;;
1578;;
1515;;
1453;;
1359;;
1578;;
1828;;
1672;;
1484;;
1875;;
1500;;
1453;;
1422;;
1563;;
1562;;
1719;;
1531;;
1531;;
1453;;
1750;;
1515;;
1500;;
1532;;
1406;;
1672;;
1532;;
1500;;
1500;;
1468;;
1563;;
1625;;
1578;;
1453;;
1734;;
1703;;
1938;;
1578;;
1438;;
1578;;
1672;;
1500;;
1422;;
1688;;
1562;;
1828;;
1656;;
1437;;
1500;;
1500;;
1562;;
1625;;
1641;;
1578;;
1750;;
1516;;
1469;;
1484;;
1610;;
1516;;
1750;;
1531;;
1485;;
1719;;
1578;;
1594;;
1703;;
1547;;
1594;;
1468;;
1782;;
1516;;
1515;;
1703;;
1532;;
1500;;
1422;;
1703;;
1641;;
1594;;
1594;;
1578;;
1484;;
1672;;
1562;;
1656;;
1859;;
1547;;
1797;;
1735;;
1516;;
1578;;
1547;;
1547;;
1703;;
1672;;
1453;;
1469;;
1594;;
1484;;
1453;;
1734;;
1391;;
1500;;
1531;;
1688;;
1609;;
1516;;
1656;;
1453;;
1461;;
1532;;
1546;;
1547;;
1818;;
1672;;
1437;;
1500;;
1531;;
1672;;
1437;;
1531;;
1578;;
1531;;
1593;;
1578;;
1375;;
1531;;
1515;;
1640;;
1687;;
1469;;
1547;;
1531;;
1469;;
1547;;
1562;;
1656;;
1454;;
1532;;
1812;;
1875;;
1515;;
1625;;
1485;;
1579;;
1625;;
1516;;
1515;;
1625;;
1563;;
1578;;
1562;;
1625;;
1437;;
1719;;
1516;;
1562;;
1516;;
1547;;
1578;;
1719;;
1532;;
1532;;
1516;;
1641;;
1500;;
1640;;
1422;;
1688;;
1516;;
1422;;
1563;;
1469;;
1594;;
1531;;
1672;;
1500;;
1469;;
1578;;
1578;;
1703;;
1657;;
1500;;
1656;;
1547;;
1672;;
1609;;
1516;;
1703;;
1546;;
1532;;
1516;;
1453;;
1562;;
1519;;
1485;;
1750;;
1500;;
1375;;
1485;;
1703;;
1547;;
1531;;
1406;;
1531;;
1609;;
1563;;
1422;;
1484;;
1719;;
1516;;
1563;;
1531;;
1687;;
1547;;
1578;;
1546;;
1750;;
1515;;
1485;;
1781;;
1390;;
1610;;
1578;;
1547;;
1610;;
1593;;
1485;;
1547;;
1516;;
1610;;
1594;;
1782;;
1641;;
1625;;
1625;;
1547;;
1531;;
1516;;
1625;;
1687;;
1641;;
1687;;
1500;;
1437;;
1485;;
1688;;
1797;;
1828;;
1797;;
1875;;
2000;;
1531;;
1468;;
1360;;
1547;;
1578;;
1578;;
1672;;
1515;;
1531;;
1421;;
1781;;
1484;;
1875;;
1469;;
1547;;
1609;;
1610;;
1468;;
1625;;
1532;;
1485;;
1515;;
1344;;
1437;;
1844;;
1641;;
1828;;
2000;;
1984;;
1750;;
1421;;
1672;;
1578;;
1594;;
1547;;
1562;;
1594;;
1562;;
1640;;
1656;;
1641;;
1750;;
1719;;
1578;;
1641;;
1563;;
1578;;
1563;;
1500;;
1625;;
1595;;
1516;;
1515;;
1687;;
1578;;
1547;;
1640;;
1406;;
1562;;
1484;;
1562;;
1469;;
1546;;
1515;;
1562;;
1656;;
1500;;
1610;;
1516;;
1797;;
1531;;
1500;;
1453;;
1531;;
1500;;
1547;;
1547;;
1547;;
1500;;
1578;;
1610;;
1532;;
1390;;
1657;;
1547;;
1516;;
1547;;
1779;;
1625;;
1656;;
1484;;
1609;;
1641;;
1500;;
1407;;
1516;;
1532;;
1609;;
1500;;
1515;;
1484;;
1609;;
1531;;
1469;;
1531;;
1609;;
1609;;
1516;;
1515;;
1516;;
1469;;
1453;;
1547;;
1500;;
1547;;
1594;;
1531;;
1516;;
1750;;
1422;;
1719;;
1609;;
1422;;
1610;;
1547;;
1500;;
1500;;
1641;;
1625;;
1625;;
1812;;
1750;;
1734;;
1453;;
1625;;
1645;;
1438;;
1531;;
1641;;
1625;;
1547;;
2015;;
1610;;
1656;;
1469;;
1703;;
1672;;
1422;;
1547;;
1844;;
1656;;
1562;;
1422;;
1531;;
1656;;
1515;;
1532;;
1641;;
1672;;
1579;;
1562;;
1500;;
1579;;
1422;;
1594;;
1531;;
1656;;
1562;;
1485;;
1484;;
1734;;
1719;;
1688;;
1578;;
1375;;
1469;;
1688;;
1718;;
1469;;
1578;;
1531;;
1562;;
1407;;
1656;;
1547;;
1687;;
1546;;
1516;;
1625;;
1578;;
1422;;
1547;;
1454;;
1563;;
1547;;
1625;;
1547;;
1828;;
1704;;
1625;;
1563;;
1531;;
1610;;
1516;;
1719;;
1313;;
1531;;
1625;;
1750;;
1500;;
1579;;
1547;;
1657;;
1547;;
1750;;
1547;;
1547;;
1407;;
1703;;
1656;;
1500;;
1516;;
1610;;
1672;;
1468;;
1562;;
1375;;
1735;;
1531;;
1625;;
1703;;
1813;;
1532;;
1532;;
1578;;
1578;;
1563;;
1703;;
1407;;
1578;;
1625;;
1516;;
1484;;
1609;;
1656;;
1719;;
1766;;
1828;;
1765;;
1609;;
1718;;
