5496;;Media (ms)
5324;;3894,096267
4912;;
4474;;
4889;;
5307;;
5159;;
3406;;
5014;;
6001;;
8551;;
5133;;
5459;;
5650;;
4923;;
5808;;
6457;;
5776;;
6551;;
6188;;
5479;;
5629;;
6638;;
6367;;
6206;;
6130;;
6177;;
4983;;
3252;;
4118;;
3367;;
3382;;
3230;;
3375;;
4290;;
4054;;
4121;;
3303;;
4192;;
3244;;
5082;;
4262;;
3321;;
4113;;
3282;;
3332;;
3310;;
3185;;
3259;;
3192;;
5217;;
4143;;
4071;;
4272;;
3172;;
4035;;
4238;;
4145;;
4196;;
4141;;
3226;;
3273;;
3309;;
4210;;
4207;;
3249;;
3931;;
4162;;
3292;;
4155;;
4180;;
3215;;
3283;;
3201;;
4137;;
3277;;
4160;;
4086;;
4178;;
4168;;
3392;;
3328;;
3290;;
4163;;
3317;;
3222;;
4305;;
4087;;
3325;;
4042;;
3313;;
4180;;
3384;;
3292;;
4164;;
4219;;
5165;;
3175;;
4126;;
3279;;
5138;;
3329;;
4175;;
3176;;
4246;;
3315;;
4135;;
3126;;
4229;;
3371;;
3320;;
3214;;
4230;;
4131;;
3183;;
4117;;
4200;;
5725;;
3346;;
4086;;
3428;;
3155;;
4113;;
4150;;
4159;;
3341;;
3234;;
3296;;
3246;;
4199;;
3474;;
4169;;
4133;;
4116;;
4119;;
4209;;
3249;;
3911;;
4204;;
3339;;
4267;;
4198;;
3199;;
3975;;
4153;;
4836;;
4232;;
3306;;
4168;;
3374;;
4243;;
4127;;
3344;;
3261;;
4265;;
4157;;
3341;;
3265;;
4231;;
5167;;
4207;;
3235;;
4395;;
3253;;
4016;;
4131;;
4143;;
4861;;
3423;;
3968;;
4035;;
3277;;
4089;;
3397;;
4177;;
3297;;
3288;;
3268;;
4181;;
4219;;
4182;;
4121;;
4227;;
3280;;
4137;;
4183;;
4138;;
3343;;
4227;;
4311;;
4192;;
4103;;
4231;;
3311;;
4144;;
3244;;
4161;;
3192;;
5222;;
3445;;
4298;;
4123;;
4197;;
4265;;
4161;;
3128;;
4907;;
3279;;
4105;;
